html_url,id_number,importance,product,component,assignee,status,resolution,summary,changeddate,commit_html_url,is_duplicated,is_refactoring_haibo,is_refactoring_zhuolin,conflict,has_input_program,has_patch,final,refactoring type,cross checked,reproducebale,might need to remove,symptom category,symptom sub category,input property,root cause,stage,
https://bz.apache.org/netbeans/show_bug.cgi?id=118510,118510,P2,java,Refactor,jbecicka,VERI,FIXE,Move folder refactoring leaves package name unchanged,2007/10/11,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=91013,91013,P3,java,Refactor,jbecicka,VERI,FIXE,[Rename] Disable Preview button when renaming w/o refactoring,2007/10/8,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=76872,76872,P3,java,Refactor,issues,VERI,FIXE,[Inner to Outer] Extracted class is not refactored,2007/10/4,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117133,117133,P3,java,Refactor,jbecicka,RESO,FIXE,NPE while copying and refactoring a class,2007/10/4,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117154,117154,P3,java,Refactor,jbecicka,RESO,FIXE,[60cat] Refactoring/Pull Up doesn't place var declarations at the top of the class source,2007/10/3,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=117241,117241,P3,java,Refactor,jbecicka,RESO,FIXE,typo in refactoring/java Bundle.properties,2007/10/1,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=116660,116660,P2,java,Refactor,issues,RESO,FIXE,[60cat] Refactoring (rename) too slow,2007/9/26,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=106462,106462,P3,java,Refactor,issues,RESO,FIXE,[Move] non complete move refactoring,2007/9/5,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=98461,98461,P3,java,Refactor,jbecicka,VERI,FIXE,[SafeDelete] IAE: Parameter file was not normalized when redoing refactoring,2007/9/3,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=113777,113777,P3,java,Refactor,issues,RESO,FIXE,NPE during push down refactoring.,2007/8/28,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=105758,105758,P3,java,Refactor,issues,VERI,FIXE,[Change parameters] Refactoring does not respect varargs,2007/8/27,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=89595,89595,P1,java,Refactor,jbecicka,RESO,FIXE,Bring back 5.5 refactorings,2007/8/22,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=108372,108372,P2,java,Refactor,jbecicka,RESO,FIXE,Missing API for Java specific refactorings,2007/8/21,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=112823,112823,P3,java,Refactor,jbecicka,RESO,FIXE,exception msg w/ bad grammar appears in refactoring dialog,2007/8/15,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=102448,102448,P3,java,Refactor,jbecicka,VERI,FIXE,[Safe Delete] 'Refactor' button does not work when references are present,2007/8/15,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=90252,90252,P1,java,Refactor,jbecicka,RESO,FIXE,"Implement Encapsulate Fields, Change Method Parameters and Inner to Outer refactorings for java files.",2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=90254,90254,P1,java,Refactor,jbecicka,RESO,FIXE,"Implement Pull Up, Push Down, Extract Interface/Super class & Use supertype where possible refactorings for java files.",2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=99739,99739,P2,java,Refactor,issues,RESO,FIXE,JAVA: java.util.NoSuchElementException when invoking folder rename refactoring,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=100271,100271,P2,java,Refactor,issues,RESO,FIXE,Move refactoring is broken,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=106452,106452,P2,java,Refactor,issues,RESO,FIXE,ISE in Move Class refactoring,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=93368,93368,P3,java,Refactor,issues,RESO,FIXE,java.lang.AssertionErrorã€€when refactor to rename,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=104438,104438,P3,java,Refactor,issues,RESO,FIXE,Refactoring of a Java method doesn't apply to test code,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=104666,104666,P3,java,Refactor,issues,RESO,FIXE,Copy class refactoring does not update references to the class object being moved,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=105346,105346,P3,java,Refactor,issues,RESO,FIXE,Drag and drop of one package folder to other in Files window shows Move Class refactoring UI,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=110295,110295,P3,java,Refactor,issues,RESO,FIXE,NPE when cancel Refactor-Delete,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=111177,111177,P3,java,Refactor,issues,RESO,FIXE,When I select Refactor | Introduce Method I get the Introduce Field dialog,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=108231,108231,P3,java,Refactor,jbecicka,RESO,FIXE,Package Rename Refactoring allows invalid package name with a trailing .,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=82106,82106,P3,java,Refactor,jiriprox,RESO,FIXE,Unexpected refactoring messages and exceptions.,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=105743,105743,P2,java,Refactor,issues,VERI,FIXE,[Push Down] Refactored element is not delete from original class,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=110278,110278,P2,java,Refactor,issues,VERI,FIXE,[Pull Up] Cannot perform refactoring on class containing inner class,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=110279,110279,P2,java,Refactor,issues,VERI,FIXE,Refactoring fails after form save,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=110425,110425,P2,java,Refactor,issues,VERI,FIXE,Refactoring of versioned packages causes problems.,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=90775,90775,P2,java,Refactor,jbecicka,VERI,FIXE,No such bundle org/netbeans/modules/refactoring/spi/ui/Bundle,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=102501,102501,P2,java,Refactor,jbecicka,VERI,FIXE,Refactoring does not work corectly in project with more source roots,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=100053,100053,P3,java,Refactor,issues,VERI,FIXE,Copy without refactoring doesn't work,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=100945,100945,P3,java,Refactor,issues,VERI,FIXE,Copy without refactoring ignores name provided by user,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=110155,110155,P3,java,Refactor,issues,VERI,FIXE,[Pull Up] Wrong labels in the refactoring dialog,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=112423,112423,P3,java,Refactor,issues,VERI,FIXE,Use preferences to store settings for Java refactoring,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=87219,87219,P3,java,Refactor,jbecicka,VERI,FIXE,Refactor|Safe delete does not work on variables,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=88085,88085,P3,java,Refactor,jbecicka,VERI,FIXE,Selection in refactoring preview doesn't work,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=88147,88147,P3,java,Refactor,jbecicka,VERI,FIXE,Refactoring of more files cannot be taken back at one step,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=89239,89239,P3,java,Refactor,jbecicka,VERI,FIXE,NPE from RefactoringActionsProvider when calling rename in comments,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=92438,92438,P3,java,Refactor,jbecicka,VERI,FIXE,Cannot call refactoring on nonpublic toplevel class,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=92513,92513,P3,java,Refactor,jbecicka,VERI,FIXE,[CopyClass] Improve refactoring after copy class,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=98471,98471,P3,java,Refactor,jbecicka,VERI,FIXE,[SafeDelete] CCE when calling refactoring,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=99079,99079,P3,java,Refactor,jbecicka,VERI,FIXE,[Rename] RuntimeException when refactoring a JPanel,2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=88918,88918,P3,java,Refactor,jlahoda,VERI,FIXE,"IOException while invoking ""Refactor | Rename"" from editor.",2007/8/14,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=72845,72845,P4,java,Refactor,issues,VERI,FIXE,[A11Y] Shortcut conflict in refactoring menu,2007/7/24,,,,,0,,,,,,,,,,,,,
https://bz.apache.org/netbeans/show_bug.cgi?id=72577,72577,P3,java,Refactor,issues,RESO,FIXE,\n in strings disturbes refactor>push down,2007/5/22,,,,,0,,,,,,,,,,,,,
